Round,Case,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,TargetX,TargetY,TargetZ
1,39,0.2307989,0.9054115,0.2525959,0.2411609,0.9434588,0.2831678,0.2065825,0.9342013,0.287869,0.2005727,0.9521614,0.3159904,0.2141973,0.9675052,0.3446393,0.2343599,0.9701957,0.3603063,0.2290331,0.9872912,0.3156433,0.2282315,0.9958882,0.3542399,0.227967,1.001009,0.3790598,0.230709,1.009157,0.4007664,0.2515228,0.9815062,0.3137398,0.2445918,0.9712905,0.3567681,0.2317544,0.9466082,0.3496041,0.2257566,0.9398389,0.3251615,0.2672186,0.966575,0.3147659,0.2554863,0.9517794,0.3507814,0.2401652,0.9325521,0.337996,0.237126,0.9323568,0.3127551,0.2794728,0.9474032,0.3158884,0.264106,0.9371232,0.3420501,0.2510208,0.9233465,0.3326907,0.2477221,0.9225822,0.3100452,0.2860056,0.9567701,0.5181016
1,39,0.2383559,0.9047267,0.2660317,0.2491239,0.9429758,0.2962089,0.2149637,0.9329882,0.3022747,0.2098081,0.9504747,0.3308606,0.2236623,0.9661989,0.3591914,0.2439321,0.9697458,0.3745461,0.2373789,0.9865327,0.3291917,0.2378322,0.9950404,0.3678136,0.2383839,1.000109,0.3926392,0.2417509,1.008282,0.4142485,0.2598918,0.9812248,0.326386,0.2550095,0.9711088,0.3697181,0.242412,0.9461122,0.3632522,0.2354822,0.9389369,0.3391743,0.2759277,0.9666284,0.3267689,0.2660689,0.9517474,0.3633065,0.2506209,0.9321697,0.3512254,0.2464496,0.9317327,0.3261495,0.2886188,0.9477196,0.3273797,0.274667,0.9373007,0.3542695,0.2614858,0.9232667,0.3454418,0.2572852,0.9224331,0.3229485,0.2860056,0.9567701,0.5181016
1,39,0.2560835,0.9047469,0.2829328,0.2679051,0.9411455,0.3149483,0.2338743,0.9309564,0.321394,0.2299152,0.9460842,0.3514771,0.2434119,0.9603051,0.3807588,0.2629629,0.963851,0.3970194,0.2573309,0.9827682,0.350708,0.2586818,0.9888725,0.3897614,0.2598123,0.992404,0.4148326,0.2636846,0.9992364,0.4368191,0.2797267,0.9775442,0.3469639,0.2762209,0.9654824,0.3899298,0.2633318,0.9408283,0.382761,0.2555575,0.9346438,0.3586664,0.2956864,0.9628882,0.3460493,0.2870489,0.9463252,0.3821702,0.2710559,0.9274492,0.3696876,0.2658721,0.9280768,0.3448057,0.3082854,0.9439266,0.3452086,0.2952863,0.9323094,0.3720846,0.2817029,0.9189268,0.362864,0.2767801,0.9194173,0.340508,0.2860056,0.9567701,0.5181016
1,39,0.2630779,0.9047571,0.2907634,0.2750776,0.9407686,0.3231485,0.2410791,0.9305087,0.3296523,0.2374204,0.945048,0.3600621,0.2507152,0.958967,0.3895802,0.2699597,0.9626107,0.4061809,0.2647028,0.9819626,0.3594584,0.2662145,0.987535,0.3985853,0.2674473,0.9907214,0.4236979,0.2714072,0.9972532,0.4457603,0.2870772,0.97678,0.3555336,0.2838435,0.9643301,0.3984098,0.2709213,0.9397355,0.391098,0.2629938,0.9337422,0.3670044,0.3030285,0.9621333,0.3543591,0.2946474,0.9452265,0.3903809,0.2785497,0.9264789,0.3778396,0.2731273,0.9272711,0.353013,0.3156185,0.943181,0.3532248,0.3028205,0.9313037,0.380084,0.2891492,0.9180594,0.3707938,0.2840464,0.9188018,0.3484845,0.2860056,0.9567701,0.5181016
1,39,0.277423,0.9002118,0.31109,0.2897515,0.9355971,0.3440368,0.2558327,0.9251834,0.3507094,0.2527685,0.9390469,0.3814983,0.265872,0.9527014,0.4112248,0.2843534,0.9567714,0.4285765,0.2797464,0.9760683,0.3812523,0.2814896,0.980157,0.4205523,0.2828528,0.9823301,0.445766,0.2869228,0.987974,0.4680519,0.30208,0.9709823,0.3769836,0.2993676,0.9578404,0.4196892,0.2864027,0.9333274,0.4121819,0.2781785,0.9276344,0.3881149,0.318027,0.9563749,0.375351,0.3101644,0.9388978,0.4112172,0.2938902,0.9203663,0.3985829,0.2881004,0.9215385,0.3738546,0.3306163,0.9374592,0.3737116,0.3181757,0.9250845,0.4005136,0.3043748,0.9120979,0.3910527,0.2990024,0.9133435,0.3688297,0.2860056,0.9567701,0.5181016
1,39,0.2784735,0.9020768,0.3125143,0.2907056,0.9372026,0.3457732,0.2567607,0.926752,0.3522525,0.2538174,0.9402748,0.383204,0.2667526,0.9537466,0.4130874,0.2850135,0.9578445,0.4306645,0.280592,0.9773906,0.383265,0.2821496,0.9810225,0.4226179,0.2833804,0.9828582,0.447865,0.2873331,0.9882039,0.4702458,0.3029378,0.9723284,0.3790321,0.3001355,0.9590083,0.4216766,0.2871934,0.9344885,0.4141521,0.2789455,0.9286727,0.3901229,0.3188845,0.9577274,0.3773403,0.3109882,0.9400962,0.4131236,0.294718,0.9216458,0.4003663,0.288927,0.9229044,0.3756428,0.3314718,0.9388195,0.3755975,0.3190075,0.9263116,0.4023266,0.3052042,0.9134387,0.3927155,0.2998702,0.9148671,0.3704939,0.2860056,0.9567701,0.5181016
1,39,0.2807545,0.901926,0.313426,0.292526,0.9370726,0.3468289,0.2586151,0.9263702,0.3530717,0.255498,0.9398098,0.3840423,0.2679496,0.9534548,0.414052,0.2858207,0.957859,0.431953,0.28189,0.9771155,0.3843317,0.2831985,0.9806764,0.4236999,0.2842607,0.9824278,0.4489608,0.2880403,0.9877171,0.4713845,0.3042975,0.9722192,0.3802319,0.3013557,0.9588706,0.4228582,0.2886274,0.9342431,0.4153209,0.2805119,0.9282593,0.3912878,0.3203574,0.9577343,0.3786139,0.3124115,0.9400306,0.4143505,0.2963125,0.921483,0.4015169,0.2905831,0.9226619,0.3767748,0.3330889,0.9389192,0.3769159,0.3205529,0.9262595,0.4035397,0.3068703,0.9133481,0.3938079,0.3016153,0.9147912,0.3715687,0.2860056,0.9567701,0.5181016
1,39,0.2883662,0.9019977,0.3229928,0.2992948,0.9370805,0.3567474,0.2654808,0.9258503,0.3625751,0.2621254,0.9389501,0.3936663,0.2737314,0.9527574,0.4239397,0.290806,0.9576899,0.4424691,0.2877076,0.9767095,0.3944073,0.2884938,0.9800655,0.4338074,0.2892154,0.9816384,0.4590921,0.292631,0.9868155,0.4816003,0.3102233,0.9721633,0.390502,0.3070768,0.9586069,0.4330478,0.2948001,0.9337741,0.4254351,0.2869769,0.9276943,0.4013295,0.3265058,0.9579217,0.3889499,0.3184965,0.9398922,0.424509,0.3027532,0.9211959,0.4114518,0.2972287,0.9224662,0.3866677,0.3395234,0.9393032,0.3872547,0.3269,0.9262486,0.4136457,0.3134611,0.9132426,0.4037027,0.3083595,0.9147814,0.381434,0.2860056,0.9567701,0.5181016
1,39,0.2908516,0.8994987,0.3263531,0.3013738,0.934669,0.3601456,0.2676728,0.9230811,0.3659267,0.2642146,0.9361004,0.3970404,0.2755055,0.9500698,0.4273582,0.2922612,0.955314,0.4460921,0.2893296,0.9741466,0.3978214,0.2899531,0.977491,0.4372253,0.2905734,0.9790438,0.4625139,0.2938516,0.9842375,0.4850388,0.3118961,0.9698393,0.3939381,0.3088827,0.95633,0.4365087,0.2968808,0.9313366,0.4289842,0.2891261,0.9251157,0.404892,0.3283285,0.9557701,0.3923945,0.3205091,0.937682,0.4279661,0.3049516,0.9188094,0.4149399,0.2994148,0.9200147,0.3901553,0.3415424,0.9372902,0.3907003,0.329025,0.9240768,0.4170628,0.3157205,0.9109359,0.4071169,0.3105963,0.912416,0.3848495,0.2860056,0.9567701,0.5181016
1,39,0.2926697,0.9000669,0.3344359,0.3013934,0.9351681,0.3688076,0.2678809,0.9226319,0.3736248,0.2634057,0.9354141,0.404707,0.2735575,0.949571,0.4353395,0.289455,0.9552948,0.4546714,0.2873529,0.9739367,0.4065285,0.2866774,0.976334,0.4460006,0.286478,0.9772688,0.4713264,0.2889075,0.9819908,0.4940615,0.3101171,0.9702695,0.4031792,0.3064775,0.9564463,0.4455996,0.2953178,0.9311171,0.4379034,0.2882412,0.9247167,0.4136505,0.3269546,0.9566581,0.4019227,0.3187535,0.9380114,0.4371176,0.3039767,0.9188376,0.4236307,0.2989981,0.9201522,0.3987336,0.3406978,0.9385536,0.400394,0.327841,0.9246868,0.4262524,0.3151131,0.9112553,0.4159465,0.3103965,0.912699,0.3935866,0.2860056,0.9567701,0.5181016
1,39,0.2920298,0.9014127,0.3331747,0.3003109,0.9366491,0.3675175,0.2668385,0.9239309,0.3721333,0.2621678,0.9367201,0.4031839,0.2722019,0.9509518,0.4338202,0.2880803,0.9567617,0.4531422,0.2857842,0.9754291,0.4050417,0.2847172,0.9776347,0.4445167,0.284272,0.9784527,0.4698434,0.2864516,0.9830893,0.4926214,0.308592,0.9718854,0.4018602,0.3047568,0.9582073,0.4443107,0.2937966,0.9327709,0.4366813,0.2869132,0.9262361,0.4124088,0.3255161,0.9583687,0.4007554,0.3171829,0.939766,0.4359426,0.3026049,0.9204748,0.4224067,0.2978195,0.9217511,0.39747,0.3393739,0.9403403,0.3993678,0.3263934,0.9264261,0.425139,0.313814,0.9129001,0.4147744,0.309251,0.9142774,0.3923788,0.2860056,0.9567701,0.5181016
1,39,0.2912828,0.9024778,0.3324351,0.2987543,0.9379346,0.3667367,0.2653419,0.92492,0.3709431,0.2601673,0.9377752,0.4018865,0.2697941,0.952181,0.4325724,0.2854699,0.9581719,0.452004,0.2833436,0.9767326,0.4038882,0.2815408,0.978463,0.4433599,0.2806371,0.9790083,0.4686818,0.2823561,0.9834304,0.4915419,0.3062257,0.9733914,0.4010382,0.3019346,0.9598702,0.4434958,0.2913169,0.9342823,0.4358888,0.2848431,0.9276521,0.4115295,0.3232898,0.9600307,0.4002266,0.3146278,0.9414603,0.4353514,0.3004072,0.9219733,0.4217162,0.2960188,0.9232227,0.3967052,0.3373343,0.9421285,0.3991094,0.3240347,0.9280543,0.4246297,0.3117154,0.9143501,0.414187,0.3074068,0.9155558,0.3917313,0.2860056,0.9567701,0.5181016
1,39,0.2911858,0.9025589,0.332983,0.2984161,0.9381278,0.3672202,0.2650463,0.9249851,0.371366,0.2598004,0.9378392,0.4022975,0.2693798,0.9523064,0.4329691,0.2849971,0.9583957,0.4524174,0.2827429,0.9769499,0.4042363,0.2807205,0.9785848,0.4437017,0.2796829,0.9790868,0.4690189,0.2812559,0.9834861,0.4918942,0.3056464,0.9736966,0.4014573,0.3013319,0.9603809,0.4439769,0.2908399,0.9346918,0.4365382,0.2844329,0.9278852,0.41221,0.3227678,0.9604048,0.4007244,0.3141036,0.9419154,0.4358916,0.2999955,0.9223184,0.4222975,0.2956924,0.9235203,0.3972688,0.3368891,0.9425583,0.3996887,0.3235895,0.9285106,0.4252234,0.3113429,0.9147007,0.4148345,0.3070484,0.9157695,0.3923688,0.2860056,0.9567701,0.5181016
1,39,0.2909523,0.9026891,0.3334823,0.2978561,0.9381917,0.3678553,0.2646445,0.9246581,0.372014,0.2593263,0.9373072,0.403018,0.2688213,0.9517367,0.4337335,0.2843843,0.957922,0.4531951,0.2818273,0.9766786,0.4050689,0.2798169,0.9780832,0.4445434,0.2787997,0.9784709,0.4698639,0.280342,0.9827978,0.4927545,0.3047599,0.9736942,0.4022284,0.3006805,0.9601467,0.4446979,0.2904651,0.9343745,0.4371629,0.2841083,0.9276932,0.412787,0.3220275,0.9605985,0.4014034,0.3136433,0.9418539,0.4365034,0.2997159,0.9221495,0.4228783,0.2953625,0.9234478,0.3978629,0.3363457,0.942916,0.4002624,0.3232513,0.9286007,0.4257545,0.3111312,0.9146847,0.415359,0.3067552,0.9157707,0.39291,0.2860056,0.9567701,0.5181016
1,39,0.2911471,0.90114,0.3360162,0.2967457,0.9371292,0.3701196,0.2636318,0.9231844,0.3736515,0.2573965,0.9360628,0.4043889,0.2660155,0.9509103,0.4351635,0.2809712,0.9575191,0.4549594,0.279312,0.9758165,0.4064841,0.2761788,0.9766358,0.4459019,0.2744555,0.9766827,0.4711871,0.2752895,0.9807424,0.4941635,0.3023443,0.9731184,0.404223,0.2974924,0.9601528,0.4467931,0.2877976,0.9341328,0.4394236,0.2821016,0.9270903,0.4149857,0.3198034,0.9602553,0.4039626,0.3108656,0.9418526,0.4391069,0.2975302,0.9217792,0.4254279,0.2938078,0.922809,0.4002991,0.3343842,0.9427614,0.4033704,0.3208678,0.9285412,0.4286952,0.3091642,0.9142783,0.4182925,0.3052167,0.9149032,0.3957467,0.2860056,0.9567701,0.5181016
1,39,0.2928701,0.8990822,0.343359,0.2966146,0.9353946,0.3773737,0.2639601,0.9202993,0.3804197,0.2568152,0.9330325,0.4110193,0.264649,0.9482179,0.4418392,0.278904,0.9554482,0.4619322,0.2772109,0.9735961,0.4132504,0.2731118,0.9720425,0.4525576,0.2707849,0.9705402,0.4777493,0.2708845,0.9732872,0.5009341,0.3003591,0.971707,0.4113884,0.2953292,0.9590716,0.4540367,0.2866795,0.9326324,0.4468608,0.2816265,0.9252136,0.4223928,0.3182644,0.9594703,0.4114828,0.3095155,0.9411939,0.4467402,0.2971049,0.9205177,0.4330893,0.2938173,0.9213493,0.4078922,0.3334633,0.9425023,0.411221,0.3200937,0.9280174,0.4364738,0.3090022,0.9132352,0.4261255,0.3052857,0.9134587,0.403533,0.2860056,0.9567701,0.5181016
1,40,0.1266236,0.9041086,0.1400127,0.1032443,0.9441824,0.1583734,0.07888548,0.9235592,0.1414976,0.04977707,0.9364921,0.1531143,0.03358225,0.9543083,0.1788464,0.03436281,0.9635705,0.2027798,0.06212503,0.9818699,0.161818,0.0321785,0.9934703,0.1849027,0.01281913,0.9984117,0.2004948,-0.003404364,1.006144,0.2153978,0.07986499,0.9842561,0.176734,0.04691738,0.9742979,0.2053542,0.04973239,0.946596,0.1982822,0.06507855,0.9385076,0.1788316,0.09308553,0.9757811,0.1916919,0.06266002,0.9609871,0.2142549,0.06554613,0.9367531,0.2011294,0.08168872,0.9346251,0.1816034,0.1049065,0.9621345,0.205585,0.07782527,0.9502006,0.2178507,0.07918745,0.9321793,0.2068052,0.09423173,0.9307539,0.1896029,-0.3337756,1.198288,0.5363272
1,40,0.1267368,0.9043959,0.1396403,0.1033625,0.9444762,0.1579928,0.07900752,0.9238708,0.1410899,0.04989439,0.9366624,0.1528506,0.03390504,0.9543337,0.1788101,0.03501196,0.9634684,0.2027798,0.06225985,0.9821841,0.1614137,0.03220632,0.9938109,0.1843452,0.01278128,0.9987933,0.1998425,-0.003502846,1.006583,0.2146487,0.07998827,0.9845566,0.1763453,0.04695027,0.9748577,0.2049508,0.04973677,0.9471263,0.1979833,0.06512189,0.9389785,0.1785884,0.09319163,0.9760703,0.1913123,0.06269122,0.9615217,0.2139335,0.06552956,0.9372438,0.2008791,0.08169932,0.9350592,0.1813817,0.1049937,0.9624134,0.2052112,0.07785429,0.9507157,0.2175756,0.07913112,0.9326792,0.2065449,0.09416748,0.9312043,0.1893396,-0.3337756,1.198288,0.5363272
1,40,0.1268315,0.9046689,0.1392465,0.1034323,0.9446961,0.1576829,0.07908514,0.9240968,0.1407609,0.04996546,0.9366702,0.1527386,0.03421117,0.9541211,0.1789894,0.03572431,0.9630788,0.2030034,0.06229684,0.9823598,0.1611953,0.03215138,0.9939433,0.1840281,0.01267504,0.9989228,0.1994615,-0.00365901,1.006736,0.2142005,0.080033,0.9847233,0.1761193,0.04696286,0.9751949,0.2047448,0.04975808,0.9474511,0.1978302,0.06516738,0.9393044,0.1784544,0.09325421,0.9762237,0.1910629,0.06273318,0.9618585,0.2137733,0.06552511,0.9375526,0.2007613,0.08168915,0.9353385,0.181262,0.1050782,0.9625542,0.2049308,0.07791497,0.9510571,0.2174301,0.07910624,0.9330211,0.206389,0.09410696,0.9315354,0.1891537,-0.3337756,1.198288,0.5363272
1,40,0.1258392,0.9060163,0.1384125,0.1023741,0.9459336,0.1570029,0.07807294,0.9253941,0.1399426,0.04892249,0.937904,0.1519122,0.03354387,0.9551569,0.178514,0.03568311,0.9637907,0.202599,0.06119914,0.9835432,0.1606297,0.03080566,0.9948298,0.1832809,0.01119453,0.9996975,0.1985788,-0.005286768,1.007415,0.2132039,0.07890901,0.9858509,0.1755934,0.04567546,0.9765891,0.2041168,0.04838113,0.948788,0.1973996,0.06386828,0.940562,0.1781197,0.0921137,0.9772915,0.1905169,0.06148772,0.9631579,0.2132316,0.06429943,0.9388514,0.2002249,0.08057906,0.9368335,0.1808009,0.1039276,0.9635661,0.2043386,0.07671487,0.9522495,0.2168946,0.07782401,0.9342552,0.2057776,0.09284295,0.9328861,0.1885486,-0.3337756,1.198288,0.5363272
1,40,0.1254875,0.90628,0.1381035,0.1019534,0.9460424,0.1569371,0.07769408,0.9255835,0.1397214,0.04850204,0.9379742,0.1517134,0.03310752,0.9550164,0.1784415,0.03531266,0.9634521,0.2025909,0.06072503,0.9835722,0.1607771,0.03030146,0.9947904,0.1834221,0.01067781,0.9997008,0.1986904,-0.00579986,1.007468,0.2132931,0.07841924,0.9858047,0.1757708,0.04516172,0.9763413,0.2041998,0.04792374,0.9485869,0.1973147,0.0634575,0.9405397,0.1779966,0.09162285,0.9771646,0.190649,0.06098813,0.9628803,0.2132568,0.0638782,0.938677,0.2000761,0.08020549,0.9368939,0.1806693,0.1034435,0.9633641,0.2043896,0.07621893,0.9520407,0.2169137,0.07731679,0.934117,0.2056818,0.09234289,0.9328763,0.1884494,-0.3337756,1.198288,0.5363272
1,40,0.1248648,0.9067364,0.1369476,0.1016218,0.9465366,0.1560609,0.07712328,0.9261107,0.1391478,0.04809744,0.9385791,0.1514583,0.03301109,0.9556786,0.1783252,0.03556063,0.964111,0.2024417,0.06049899,0.9841279,0.160399,0.03042883,0.9957773,0.1832972,0.0110307,1.001068,0.1987257,-0.005186699,1.009195,0.2134233,0.07837884,0.9863368,0.1751742,0.04544274,0.9769512,0.2040009,0.04820619,0.9492236,0.1970091,0.06357722,0.9414064,0.1774673,0.09175099,0.9776796,0.1898913,0.06135697,0.9635344,0.2129078,0.06407033,0.9393265,0.1996984,0.08018653,0.9375888,0.1801119,0.1037188,0.9638639,0.2034883,0.07661167,0.9527592,0.2164555,0.07749547,0.9348409,0.2051964,0.09231944,0.9336542,0.1877856,-0.3337756,1.198288,0.5363272
1,40,0.1247817,0.9066506,0.1365952,0.1017057,0.9464526,0.1559062,0.07706971,0.9260526,0.1391621,0.04814265,0.9384938,0.1517301,0.03328063,0.9555562,0.1787453,0.03604654,0.9639588,0.2028484,0.06063934,0.9840661,0.1605735,0.0307356,0.995841,0.1836252,0.0114495,1.001261,0.1991487,-0.004645757,1.009517,0.2139091,0.07862978,0.9862546,0.1752172,0.04588262,0.9769672,0.2042894,0.04857913,0.9492359,0.1972861,0.06381831,0.9414461,0.1776309,0.09210554,0.9775798,0.1898289,0.06185683,0.9635448,0.2131028,0.0644329,0.939325,0.1998873,0.08040841,0.9375817,0.1801863,0.1041654,0.963748,0.2033277,0.07713056,0.9527836,0.2165623,0.0778783,0.9348651,0.2052937,0.09257239,0.9336855,0.1877728,-0.3337756,1.198288,0.5363272
1,40,0.123735,0.9072953,0.134984,0.1005693,0.947139,0.1541004,0.07607153,0.9268824,0.1369834,0.0470354,0.9395576,0.1490564,0.03182993,0.9567256,0.1758122,0.03419838,0.9650981,0.1999683,0.05959626,0.9849052,0.1583352,0.02947218,0.9968235,0.1810236,0.01003065,1.002395,0.1962972,-0.006187625,1.010778,0.2108502,0.07740366,0.9869828,0.1732168,0.04423836,0.9777419,0.2018266,0.04697888,0.9500339,0.1947484,0.06250715,0.9424665,0.1752329,0.09065387,0.9782155,0.1879787,0.06003656,0.9643083,0.210844,0.0626723,0.940097,0.1976247,0.07892623,0.9384224,0.1781468,0.1024822,0.9642998,0.2015963,0.075225,0.9535073,0.2145123,0.07597239,0.935603,0.2032204,0.09087806,0.9344126,0.1858802,-0.3337756,1.198288,0.5363272
1,40,0.1235333,0.9072634,0.1350183,0.1004554,0.9472944,0.1538477,0.075992,0.9271903,0.1365032,0.04692402,0.9401786,0.1481595,0.03150936,0.9575618,0.1746554,0.03363596,0.9659694,0.1988215,0.05970999,0.9853553,0.1576152,0.02946817,0.9976067,0.1799664,0.009928919,1.003425,0.1950226,-0.006350867,1.012019,0.2093821,0.07737745,0.9873253,0.172677,0.04385314,0.9783803,0.2009602,0.04648173,0.9506491,0.1939311,0.06217662,0.9430372,0.1745667,0.09041232,0.978483,0.1875854,0.05945552,0.9648782,0.2101736,0.0620313,0.9406201,0.1970286,0.07847737,0.9388165,0.1777239,0.1020007,0.9645011,0.2013402,0.07453267,0.9539527,0.2140088,0.07524143,0.936024,0.2027535,0.09031838,0.9347187,0.1855702,-0.3337756,1.198288,0.5363272
1,40,0.1223617,0.9085671,0.1339278,0.09895137,0.9487935,0.151911,0.07487262,0.9286726,0.1340556,0.04558442,0.9421806,0.1445074,0.02955963,0.9600189,0.1703305,0.03123248,0.9685329,0.1944952,0.05826415,0.987022,0.1543899,0.02753831,0.9993864,0.1760068,0.007683776,1.005385,0.1905713,-0.0088818,1.014129,0.2045074,0.07554105,0.9890199,0.1698942,0.04128747,0.9802452,0.1973448,0.04405455,0.9524919,0.1904573,0.06026006,0.9449478,0.1714911,0.08815056,0.9802213,0.1851892,0.05657424,0.9667946,0.2070141,0.05946861,0.942478,0.1940441,0.0764549,0.9406813,0.1752129,0.0993249,0.9662815,0.1993241,0.07150377,0.9558364,0.2112885,0.07247324,0.9378335,0.2001719,0.08802958,0.9364403,0.1834283,-0.3337756,1.198288,0.5363272
1,40,0.121541,0.9094784,0.132802,0.0981269,0.9498364,0.1504831,0.07410277,0.9297026,0.1325684,0.04480467,0.9434829,0.1426301,0.02865175,0.961582,0.1681905,0.03022114,0.9701929,0.1923275,0.05752228,0.9881762,0.1525664,0.02674984,1.000737,0.1740036,0.006856628,1.006878,0.1884551,-0.009734519,1.01574,0.2022858,0.07471283,0.9901944,0.1681643,0.04029044,0.9815589,0.1954474,0.04306746,0.953788,0.1886349,0.0593841,0.9462355,0.1697679,0.08721013,0.9814271,0.1835685,0.05547609,0.9681475,0.2052541,0.05839062,0.9437745,0.1923952,0.07548776,0.9418837,0.1736736,0.09826612,0.9675174,0.1978259,0.07035336,0.9571556,0.2096481,0.07135238,0.9391035,0.1986146,0.08701064,0.9376132,0.1819749,-0.3337756,1.198288,0.5363272
1,40,0.1218288,0.9089174,0.1327705,0.09857585,0.9490309,0.1512048,0.07430782,0.9289314,0.1335826,0.04512417,0.942441,0.1443214,0.02940655,0.9602078,0.1703811,0.03152917,0.9685729,0.1945624,0.05785254,0.9871718,0.1543493,0.02742031,0.9995001,0.1763983,0.007788286,1.005636,0.191205,-0.008537866,1.014525,0.2053308,0.07532295,0.9891443,0.1696391,0.04144354,0.9801948,0.1974945,0.04419256,0.9524807,0.190444,0.06018005,0.9450998,0.1712303,0.08814381,0.9803122,0.1847377,0.05687255,0.9667451,0.206912,0.05966069,0.9424865,0.1938114,0.07641961,0.9408246,0.1747651,0.09952431,0.9663405,0.1986752,0.07188051,0.9557555,0.2109241,0.07275941,0.9377889,0.1997418,0.08811971,0.9364983,0.1828103,-0.3337756,1.198288,0.5363272
1,40,0.1218434,0.9087255,0.1327682,0.09879345,0.9488761,0.1513758,0.07438149,0.9288663,0.1338511,0.04530005,0.9424931,0.1447182,0.02980746,0.9602982,0.170886,0.03216605,0.9686,0.1950674,0.05818994,0.9871223,0.1547804,0.0278767,0.9993638,0.1770406,0.008327916,1.005458,0.1919742,-0.00791534,1.014316,0.2062144,0.07574349,0.9890267,0.1699834,0.04198605,0.9800884,0.1979899,0.04466452,0.9523889,0.1908555,0.06055929,0.9450873,0.1715345,0.0886174,0.9801393,0.1850042,0.05742242,0.9666275,0.2073193,0.0600841,0.942381,0.19417,0.07675115,0.9407333,0.1750417,0.1000312,0.9661179,0.1988645,0.07242359,0.9555792,0.2112346,0.07320146,0.9376274,0.2000203,0.08848548,0.9363547,0.1830187,-0.3337756,1.198288,0.5363272
1,40,0.1215438,0.9086509,0.1326151,0.09852327,0.948849,0.1511559,0.07408551,0.9287994,0.1337128,0.04503109,0.942493,0.144568,0.02964921,0.9603786,0.1707468,0.03218312,0.9686967,0.1949048,0.05792844,0.9871078,0.1545229,0.02765648,0.9994276,0.1767955,0.008145519,1.005643,0.1917286,-0.008046322,1.01463,0.2059464,0.07550275,0.9890472,0.1696968,0.0417871,0.9801627,0.1977711,0.04447699,0.9524554,0.1906714,0.06035691,0.9451659,0.1713338,0.08839606,0.9801949,0.1847219,0.05723219,0.9667238,0.2071052,0.05989089,0.9424538,0.1939983,0.07654044,0.9407916,0.1748562,0.0998271,0.966206,0.1986008,0.07223684,0.955678,0.2110186,0.07301147,0.9376984,0.1998491,0.08828428,0.9364005,0.1828389,-0.3337756,1.198288,0.5363272
1,40,0.1212541,0.90815,0.1324234,0.09827554,0.9482949,0.1511314,0.07381278,0.9283327,0.1336231,0.04478735,0.9420406,0.1445374,0.02957269,0.9598355,0.1708755,0.03235389,0.9679832,0.1950641,0.05771355,0.9865733,0.1546664,0.02748108,0.9988834,0.1769981,0.008009896,1.005194,0.1919436,-0.008118168,1.014287,0.2061663,0.07529698,0.9884397,0.1698394,0.04159401,0.9794676,0.1979008,0.04427421,0.9517947,0.1906643,0.06014545,0.9446188,0.171277,0.08819053,0.9795189,0.1848235,0.05703013,0.9659675,0.2071629,0.05969172,0.9417627,0.1939368,0.07634386,0.9402182,0.174787,0.09961708,0.9654671,0.1986423,0.07202697,0.9548808,0.2110109,0.07280309,0.9369441,0.1997728,0.08808327,0.9357252,0.1827636,-0.3337756,1.198288,0.5363272
1,40,0.1209018,0.9078811,0.1316171,0.09799102,0.9481243,0.1501963,0.073491,0.9281383,0.1327672,0.04450328,0.9420115,0.1435728,0.029327,0.9599817,0.1698136,0.03224138,0.9681787,0.1939697,0.05748745,0.986475,0.1536169,0.02731996,0.9989338,0.1759539,0.007901303,1.005423,0.1908913,-0.008147292,1.014711,0.2050776,0.07508027,0.9883676,0.1687756,0.04140747,0.9794247,0.1968827,0.04416034,0.9517748,0.1895857,0.06005912,0.9447813,0.1701546,0.08796712,0.9794793,0.183785,0.05681739,0.9659244,0.2061367,0.05947736,0.9416987,0.1929488,0.07612751,0.9401374,0.173799,0.09937885,0.9654583,0.1976471,0.07180632,0.9547686,0.2099657,0.07257203,0.9367914,0.198792,0.08783293,0.9354726,0.1817727,-0.3337756,1.198288,0.5363272
1,40,0.1205124,0.9074982,0.1315398,0.09802414,0.9478017,0.1505008,0.07316247,0.9278277,0.1335778,0.04441603,0.94175,0.1449499,0.02982089,0.9597682,0.1714854,0.03330509,0.9679688,0.1955647,0.05765043,0.9862174,0.1546488,0.02791367,0.9987425,0.1775203,0.00879816,1.005368,0.1927848,-0.00693503,1.014827,0.2072096,0.07553583,0.9881051,0.1694617,0.04240254,0.9792058,0.1982164,0.04503378,0.9515605,0.1908574,0.06056905,0.9446012,0.1711221,0.08869749,0.9792188,0.1842318,0.05797416,0.96568,0.2071757,0.06038527,0.9414539,0.1939406,0.07667035,0.9398897,0.1744795,0.1003546,0.9652004,0.1978912,0.07302531,0.9544495,0.2106891,0.07362144,0.9364757,0.1994991,0.08858426,0.9351993,0.1822143,-0.3337756,1.198288,0.5363272
