Round,Case,X0,Y0,Z0,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X6,Y6,Z6,X7,Y7,Z7,X8,Y8,Z8,X9,Y9,Z9,X10,Y10,Z10,X11,Y11,Z11,X12,Y12,Z12,X13,Y13,Z13,X14,Y14,Z14,X15,Y15,Z15,X16,Y16,Z16,X17,Y17,Z17,X18,Y18,Z18,X19,Y19,Z19,X20,Y20,Z20,X21,Y21,Z21,X22,Y22,Z22,X23,Y23,Z23,TargetX,TargetY,TargetZ
1,18,0.07780959,0.8579525,0.1205387,0.07780959,0.8579525,0.1205387,0.06427252,0.8794712,0.1201685,0.04936047,0.8992853,0.1185317,0.02720355,0.9226738,0.1229059,0.004542775,0.9401961,0.1408344,0.05013406,0.9461048,0.1564088,0.02652689,0.9697356,0.1743746,0.00970459,0.9838605,0.1847747,0.04881907,0.9320402,0.1737202,0.007445857,0.9434603,0.1729686,0.003558062,0.927644,0.150749,0.04200681,0.9141905,0.1819367,0.004595987,0.9231347,0.1755239,0.003203824,0.9104248,0.1522288,0.05335024,0.8687437,0.1531572,0.03378524,0.8942755,0.1855502,0.006203972,0.9045509,0.1767506,0.002353854,0.898177,0.1578535,-0.01256973,0.9470497,0.1571561,-0.003495254,0.9968212,0.1973859,0.02195053,0.9162994,0.138193,0.02279219,0.9004127,0.1417185,0.01831469,0.8894736,0.1455396,-0.09287285,1.410192,0.4198147
1,18,0.07808601,0.8578641,0.1203675,0.07808601,0.8578641,0.1203675,0.06451175,0.8793577,0.1199101,0.04954424,0.8991248,0.1182131,0.02733807,0.9224774,0.1225292,0.004677199,0.9400098,0.1404477,0.05032487,0.9461542,0.1558303,0.02672694,0.9699231,0.1736251,0.009904779,0.9841238,0.1839218,0.04906473,0.9321772,0.1732167,0.007696085,0.9436197,0.1725622,0.003714167,0.9276795,0.1504482,0.04229753,0.9143588,0.1815376,0.004864953,0.923308,0.1752601,0.003356732,0.9104792,0.1520374,0.0536667,0.8687828,0.1529736,0.03411629,0.8944491,0.1852689,0.006487243,0.904735,0.1766332,0.002520435,0.8983052,0.1577792,-0.01242258,0.9469293,0.1567549,-0.003293775,0.9971809,0.1964345,0.0220639,0.9162606,0.1378971,0.02289139,0.900398,0.1414933,0.01840022,0.8895509,0.1453968,-0.09287285,1.410192,0.4198147
1,18,0.07831985,0.8576583,0.1201485,0.07831985,0.8576583,0.1201485,0.06464294,0.8790848,0.1196082,0.04956639,0.8987649,0.1178663,0.027361,0.9221122,0.1222153,0.004903674,0.9397848,0.140252,0.05063003,0.9462565,0.1548913,0.02714479,0.9700957,0.1727411,0.01036716,0.9843103,0.1830911,0.04966447,0.9324898,0.1724632,0.008255169,0.9438025,0.1723378,0.004018091,0.9276053,0.1504591,0.04308955,0.9147458,0.1810918,0.005535498,0.9235572,0.1753693,0.003666677,0.9104849,0.1523093,0.05428603,0.8688711,0.1529406,0.03504933,0.8948479,0.1851761,0.00723502,0.9049994,0.1769875,0.0029153,0.8984229,0.1582621,-0.01199299,0.9468665,0.1567007,-0.002764165,0.9974236,0.1956158,0.02222256,0.9161159,0.1377617,0.02305463,0.9003425,0.1415551,0.01858415,0.8896139,0.1456519,-0.09287285,1.410192,0.4198147
1,18,0.07843439,0.8575686,0.1200419,0.07843439,0.8575686,0.1200419,0.06472013,0.8789703,0.1194642,0.04960603,0.8986194,0.1176985,0.02742101,0.9219838,0.1220594,0.005061224,0.9397327,0.1401421,0.05078539,0.9463,0.1544759,0.02734532,0.9701661,0.1723491,0.0105816,0.9843832,0.1827181,0.04993517,0.9326223,0.1721231,0.008513093,0.9438885,0.1722157,0.004179388,0.9275916,0.1504302,0.04343475,0.9149125,0.1808774,0.00583604,0.9236814,0.1753877,0.003816552,0.9105138,0.1523947,0.05455636,0.8689116,0.152903,0.03544851,0.895023,0.1851063,0.007560968,0.9051257,0.1771087,0.00309135,0.8985009,0.1584356,-0.01174669,0.9468942,0.1566472,-0.002528735,0.9975159,0.1952446,0.02232542,0.9160751,0.1376738,0.02314299,0.9003437,0.1415564,0.01867161,0.8896742,0.1457284,-0.09287285,1.410192,0.4198147
1,18,0.07831796,0.8577234,0.1200462,0.07831796,0.8577234,0.1200462,0.06468727,0.8791639,0.119068,0.04966806,0.8988479,0.1169223,0.02765293,0.922447,0.1208606,0.005450666,0.9406271,0.1387075,0.05110752,0.9472448,0.1527412,0.02775562,0.9714744,0.1702366,0.01100574,0.9858876,0.1803543,0.05024734,0.933931,0.1706641,0.008880831,0.9453996,0.1707403,0.004358493,0.9287381,0.1492713,0.04369873,0.9164284,0.1797914,0.006124116,0.9253114,0.1743202,0.003904969,0.9117174,0.1515953,0.05456761,0.8698258,0.1527285,0.03564431,0.896661,0.184442,0.007755838,0.9068291,0.176531,0.00303515,0.8999602,0.1580084,-0.01125849,0.9481624,0.1551463,-0.002109669,0.9992465,0.1926337,0.02236262,0.9168884,0.1366194,0.02312393,0.9012304,0.1408683,0.01841938,0.8908229,0.145282,-0.09287285,1.410192,0.4198147
1,18,0.0782674,0.8577954,0.1200466,0.0782674,0.8577954,0.1200466,0.06466188,0.8792455,0.1189378,0.0496788,0.8989425,0.1166623,0.02773637,0.9226321,0.12046,0.005600676,0.9409485,0.1382502,0.05120683,0.9475725,0.1521595,0.02787205,0.9718915,0.1695535,0.0111101,0.9863435,0.1795955,0.05035212,0.934383,0.1701744,0.009003416,0.9459155,0.1702777,0.0044007,0.9291445,0.1489112,0.04379313,0.9169515,0.1794294,0.0062242,0.9258775,0.1739891,0.003918514,0.9121442,0.1513567,0.05457176,0.8701509,0.1526737,0.03572007,0.8972265,0.1842253,0.007824756,0.907432,0.176387,0.002980076,0.9005015,0.1579195,-0.01106296,0.9485984,0.1546822,-0.002026908,0.9997524,0.191797,0.0223403,0.9171857,0.1362703,0.02309357,0.9015505,0.1406561,0.01826942,0.8912613,0.1451531,-0.09287285,1.410192,0.4198147
1,18,0.0782159,0.8579133,0.1200722,0.0782159,0.8579133,0.1200722,0.06424601,0.8791411,0.1192556,0.0488906,0.8985882,0.1173414,0.02675417,0.9219955,0.1217192,0.005073942,0.9403071,0.1400665,0.05111626,0.9476962,0.1521357,0.02828012,0.9718645,0.1703807,0.01174586,0.9861541,0.1810152,0.05120901,0.9347367,0.1703365,0.009740621,0.9456956,0.1720686,0.004358277,0.928622,0.1511281,0.04530758,0.9173342,0.1800759,0.007414408,0.9256586,0.1761386,0.004278131,0.9116306,0.1537886,0.05569699,0.8703473,0.1534932,0.03774525,0.8975564,0.1854522,0.00938765,0.9073027,0.1787741,0.003771067,0.9001328,0.1606193,-0.01119264,0.948379,0.1566934,-0.001069747,0.99947,0.1936527,0.02165785,0.9165964,0.1376841,0.02306211,0.9011375,0.1423226,0.01855019,0.8909562,0.1472217,-0.09287285,1.410192,0.4198147
1,18,0.0781866,0.8579871,0.1200869,0.0781866,0.8579871,0.1200869,0.06409717,0.8791388,0.1193528,0.0486211,0.8985004,0.1175463,0.02642573,0.9218181,0.1221004,0.004911914,0.9401921,0.1405807,0.05110004,0.9478192,0.1520236,0.02851667,0.9719777,0.1705933,0.01209779,0.9862336,0.1814495,0.05152721,0.9349678,0.1702961,0.01004016,0.9457487,0.1726031,0.004335247,0.9285526,0.1518491,0.0458593,0.9175933,0.1802225,0.007870689,0.9257161,0.1768199,0.004414171,0.9115627,0.1545966,0.05609811,0.8705038,0.1537633,0.03847872,0.8978095,0.1858246,0.009973124,0.9074025,0.1795679,0.004066825,0.9001348,0.1615443,-0.01126586,0.9485728,0.1571413,-0.000571266,0.9995362,0.1942477,0.0213111,0.9164265,0.1380864,0.02302112,0.9010689,0.1428461,0.01863581,0.8909549,0.1479207,-0.09287285,1.410192,0.4198147
1,18,0.07828367,0.8579074,0.1203136,0.07828367,0.8579074,0.1203136,0.0639671,0.8789096,0.1196909,0.04826893,0.8981028,0.1180078,0.02582816,0.9211521,0.1227232,0.004196584,0.9392148,0.1413722,0.05039471,0.9473789,0.1525702,0.02763402,0.971162,0.1714062,0.0111589,0.9851896,0.1824726,0.05104409,0.9344943,0.1708128,0.009425864,0.9447157,0.1732973,0.003791332,0.9275553,0.1524946,0.04560767,0.9170397,0.180728,0.007503852,0.9246364,0.1773989,0.004079849,0.9105248,0.155144,0.05622175,0.8701176,0.1541198,0.038464,0.8971668,0.1863218,0.009830445,0.9063808,0.1800797,0.003878556,0.8990884,0.1620812,-0.01203595,0.9474659,0.1579442,-0.001537517,0.9982904,0.1954505,0.02081028,0.9156752,0.1385715,0.02274119,0.9002833,0.1432579,0.01846629,0.890081,0.1483628,-0.09287285,1.410192,0.4198147
1,18,0.07836756,0.8578397,0.1205001,0.07836756,0.8578397,0.1205001,0.06396248,0.8787824,0.1199147,0.04817478,0.8979061,0.1182792,0.02564075,0.9208506,0.1230603,0.003985114,0.9388036,0.1417871,0.05020768,0.9472056,0.1528141,0.02739809,0.9708513,0.1717635,0.01092412,0.9848013,0.1829293,0.050966,0.9343296,0.1710586,0.00929492,0.9443091,0.1736387,0.003671125,0.927146,0.1528353,0.04563207,0.9168559,0.1809958,0.007477179,0.9242016,0.1776886,0.004057124,0.9100816,0.1554384,0.0563587,0.8699695,0.1543697,0.0385877,0.8969554,0.1866175,0.009898826,0.9059967,0.180377,0.003903463,0.8986714,0.1624063,-0.01225182,0.9470245,0.1583699,-0.001755372,0.9978361,0.1959899,0.02069712,0.91536,0.1388411,0.02273755,0.8999388,0.1434979,0.01848289,0.8897129,0.1486472,-0.09287285,1.410192,0.4198147
1,18,0.07849638,0.8576515,0.1207323,0.07849638,0.8576515,0.1207323,0.06409699,0.8786,0.1202197,0.04835693,0.8977643,0.1186,0.02580294,0.9206941,0.1233572,0.004026219,0.9384971,0.1420868,0.05018927,0.9467981,0.1535197,0.0272467,0.9701799,0.1726355,0.01069687,0.9839698,0.1838874,0.05085629,0.9337972,0.1716789,0.009138569,0.9436353,0.1740386,0.00378418,0.9266124,0.1530499,0.04547138,0.9162565,0.1814697,0.007320829,0.92349,0.1778773,0.0041558,0.9095107,0.1555009,0.05632284,0.8695522,0.1545757,0.03839696,0.8963192,0.1869201,0.009740084,0.9053129,0.1804674,0.003909327,0.898079,0.1624058,-0.01228414,0.9465119,0.1586984,-0.002061583,0.9968313,0.1970427,0.02103107,0.9150407,0.1391474,0.02301085,0.899536,0.1436939,0.01866814,0.8892412,0.1487603,-0.09287285,1.410192,0.4198147
1,18,0.07882056,0.8571836,0.121296,0.07882056,0.8571836,0.121296,0.06440224,0.8781222,0.1209276,0.0487604,0.8973673,0.1193158,0.02616267,0.9202717,0.1239872,0.004160032,0.9377741,0.1427362,0.05019781,0.9459187,0.1549152,0.02700397,0.9687482,0.1743918,0.01030922,0.9821973,0.1858404,0.05075721,0.9327105,0.1729279,0.008928545,0.9421583,0.1748843,0.004176997,0.9253525,0.1535777,0.04532581,0.915053,0.18248,0.007168688,0.9219614,0.1783568,0.004521884,0.9082061,0.1557752,0.05640784,0.868672,0.1551244,0.03823662,0.8950471,0.1876533,0.009620234,0.9038538,0.1807768,0.0041283,0.8967341,0.1625641,-0.01228608,0.9454117,0.1593915,-0.002591074,0.9947017,0.1992001,0.02191669,0.9142566,0.1399096,0.02375525,0.8986039,0.1442735,0.01928344,0.8881421,0.149199,-0.09287285,1.410192,0.4198147
1,18,0.07893687,0.8570752,0.121593,0.07893687,0.8570752,0.121593,0.06433864,0.8778899,0.1213006,0.04858632,0.8970456,0.1196981,0.02574073,0.9197148,0.1243104,0.003411517,0.9368214,0.1430386,0.04933459,0.9452886,0.1557331,0.0258273,0.9677176,0.175299,0.008978844,0.9809217,0.1868076,0.04989919,0.9319431,0.1736442,0.00796897,0.9409677,0.1754156,0.003600985,0.9242982,0.1539208,0.04456398,0.9141638,0.183023,0.006367624,0.9207011,0.1786647,0.004073337,0.9071161,0.1559418,0.05621808,0.8680995,0.1553717,0.03761839,0.8940567,0.1879945,0.008972809,0.9025602,0.1808627,0.003783107,0.8954961,0.1625401,-0.01323144,0.944115,0.1596526,-0.004061222,0.9931975,0.2002433,0.02162524,0.9135567,0.1403421,0.02354337,0.8978514,0.1445622,0.01920485,0.8871872,0.1493015,-0.09287285,1.410192,0.4198147
1,18,0.07915425,0.8569633,0.1220267,0.07915425,0.8569633,0.1220267,0.06430705,0.8776022,0.1218188,0.04838805,0.8966206,0.1202286,0.025143,0.918902,0.1247339,0.002363905,0.9354493,0.1434226,0.04830476,0.9445395,0.1566988,0.02444102,0.9664748,0.1763926,0.007446714,0.9793894,0.1880146,0.04893494,0.93106,0.1745071,0.006882086,0.9395193,0.1761572,0.00297758,0.9229926,0.1544638,0.04376512,0.9131438,0.1837164,0.00550735,0.9191586,0.1791494,0.0036529,0.9057604,0.1562761,0.05612338,0.8674443,0.155767,0.03703679,0.8929155,0.1884914,0.008337334,0.9009697,0.1810609,0.003504083,0.8939459,0.1626257,-0.01452254,0.9422671,0.1599929,-0.00569471,0.9914069,0.2015845,0.0213481,0.9127165,0.1409894,0.02342688,0.896956,0.1450563,0.01923538,0.8860025,0.1495277,-0.09287285,1.410192,0.4198147
1,18,0.07924716,0.8569596,0.1221544,0.07924716,0.8569596,0.1221544,0.06431465,0.8775371,0.1219692,0.04832131,0.8964944,0.1203955,0.02490089,0.9185977,0.1248694,0.001962483,0.9349434,0.1435407,0.04801239,0.9443524,0.1569441,0.02405874,0.9661485,0.1766831,0.007037796,0.978985,0.1883526,0.04868694,0.9308475,0.1747316,0.006599106,0.9391272,0.1764005,0.00280679,0.9226335,0.1546621,0.04358549,0.9128955,0.1839093,0.005302563,0.9187362,0.1793272,0.003574878,0.9053818,0.1564183,0.05615121,0.8672918,0.155896,0.03693801,0.892632,0.188648,0.008211441,0.9005337,0.1811589,0.003453329,0.8935173,0.1627013,-0.01499975,0.9416,0.1600992,-0.00610324,0.9909399,0.2019781,0.02125862,0.912493,0.1411961,0.02343841,0.8967268,0.1452405,0.01925,0.8856836,0.149616,-0.09287285,1.410192,0.4198147
1,18,0.07941618,0.856953,0.1223785,0.07941618,0.856953,0.1223785,0.06433913,0.8774252,0.1222391,0.04821206,0.8962724,0.1207082,0.02446398,0.9180331,0.1251342,0.00124795,0.9340133,0.1437788,0.04756569,0.9440449,0.1573641,0.02349317,0.9656177,0.1772036,0.006454609,0.9783347,0.1889777,0.04833478,0.930505,0.175121,0.006192684,0.9384854,0.1768763,0.002560519,0.922045,0.1550704,0.04335959,0.9124968,0.184258,0.005030103,0.9180405,0.1796961,0.00351344,0.9047555,0.156732,0.056247,0.8670461,0.1561423,0.03685482,0.8921763,0.1889506,0.008075677,0.8998114,0.181387,0.003418438,0.8928071,0.1628992,-0.01583911,0.9403868,0.1603202,-0.006643452,0.9901994,0.2027228,0.02112686,0.9121284,0.1415949,0.02352676,0.8963628,0.1456215,0.01930232,0.8851587,0.1498098,-0.09287285,1.410192,0.4198147
1,18,0.07940262,0.8571527,0.1225719,0.07940262,0.8571527,0.1225719,0.06419857,0.8775311,0.1224937,0.04795362,0.8962812,0.1210182,0.0240445,0.9178552,0.1254909,0.000682913,0.9335594,0.1441881,0.04694388,0.9438894,0.1578793,0.02277251,0.9652554,0.1778222,0.005691886,0.9778469,0.18967,0.04776376,0.9302763,0.1755779,0.005584322,0.9380459,0.1773817,0.002004072,0.9217058,0.1554919,0.04288363,0.9121974,0.1846259,0.004525594,0.917547,0.1800723,0.003130473,0.904375,0.1570355,0.05610719,0.8669522,0.1563353,0.03649677,0.8918163,0.1892166,0.00767263,0.8993027,0.1816758,0.00308726,0.8923894,0.1631358,-0.01647932,0.9397289,0.1607291,-0.007438324,0.9895937,0.2034855,0.02059318,0.9119343,0.1419421,0.02322488,0.8961757,0.1459269,0.01903823,0.8849402,0.1500131,-0.09287285,1.410192,0.4198147
1,18,0.07938844,0.8573742,0.1227851,0.07938844,0.8573742,0.1227851,0.06407468,0.8776703,0.1227577,0.04772602,0.8963339,0.1213305,0.02367883,0.9177448,0.1258466,0.000202,0.9332106,0.1445981,0.04642137,0.9438151,0.1583461,0.02219797,0.9650221,0.1783951,0.00510186,0.9775191,0.1903206,0.04729445,0.9301471,0.1759998,0.005091563,0.9377643,0.1779023,0.001509279,0.9215081,0.1559505,0.04250163,0.9120116,0.1849812,0.004117072,0.9171938,0.1804575,0.002814025,0.9041123,0.1573638,0.05600173,0.8669341,0.156554,0.03621965,0.8915811,0.1894959,0.007351175,0.8989311,0.1819907,0.002819628,0.8920962,0.1634085,-0.01701589,0.939208,0.1611446,-0.008034058,0.9891762,0.2042064,0.0200868,0.9118421,0.1423094,0.02297216,0.8960772,0.1462508,0.01882209,0.8848245,0.150249,-0.09287285,1.410192,0.4198147
1,18,0.07885953,0.8581102,0.1239827,0.07885953,0.8581102,0.1239827,0.0632829,0.8782042,0.1241947,0.0466646,0.8966451,0.1230086,0.02228436,0.9176194,0.1277807,-0.001495264,0.9324232,0.1466844,0.0445609,0.9435205,0.1607538,0.02005222,0.9641174,0.1810902,0.002800651,0.9762306,0.1931865,0.04550881,0.9295764,0.1781862,0.003241263,0.9367962,0.1801995,-0.000203177,0.9208922,0.1579694,0.04090038,0.9112352,0.1868404,0.002468146,0.9161353,0.182408,0.001400761,0.9034607,0.1590765,0.05515305,0.8668098,0.1577612,0.03485899,0.8906535,0.1909817,0.005908526,0.8977874,0.1835844,0.001533307,0.891288,0.164845,-0.01889906,0.9379566,0.1631979,-0.01048165,0.9875121,0.2072424,0.01848011,0.9116381,0.1441879,0.02174024,0.8958952,0.1479642,0.01770688,0.8845251,0.1516235,-0.09287285,1.410192,0.4198147
1,18,0.07855824,0.8585273,0.1246621,0.07855824,0.8585273,0.1246621,0.06287539,0.8785375,0.1249549,0.04613484,0.8968735,0.1238646,0.02161522,0.917659,0.128747,-0.002267063,0.9322065,0.1477202,0.04375055,0.9435601,0.1618277,0.01915133,0.963937,0.1822761,0.001851045,0.9759108,0.1944414,0.04474434,0.9295292,0.1791878,0.002458774,0.936614,0.1813004,-0.000974678,0.920826,0.1589861,0.04021906,0.9111186,0.1877376,0.001762621,0.9159333,0.1834231,0.000740431,0.9034,0.1600133,0.05475241,0.8669233,0.1584476,0.03427985,0.8904837,0.1917605,0.005283184,0.8975409,0.1844714,0.000932686,0.8911687,0.1656825,-0.01973362,0.9375825,0.1642195,-0.01147483,0.9870582,0.2085629,0.01772978,0.9117147,0.1451382,0.02113511,0.8960052,0.1488875,0.01715458,0.8846005,0.1524222,-0.09287285,1.410192,0.4198147
1,18,0.07686343,0.8596923,0.127076,0.07686343,0.8596923,0.127076,0.06127508,0.8797775,0.1272675,0.04463431,0.8981975,0.1260706,0.02015426,0.9190691,0.1307812,-0.003748924,0.933794,0.1495905,0.04240599,0.9450347,0.1638565,0.01790163,0.9656326,0.1841971,0.000600465,0.977719,0.1962493,0.04330874,0.9310679,0.1812732,0.001083098,0.9384819,0.1834532,-0.002505936,0.9226388,0.1612025,0.03868425,0.9127126,0.1898888,0.000251897,0.9178147,0.1856917,-0.000941254,0.9052281,0.1623186,0.05304974,0.8683339,0.160794,0.03264174,0.8921221,0.1939845,0.003664367,0.8993085,0.186745,-0.000743054,0.8929563,0.1679627,-0.0212841,0.9393739,0.1659487,-0.01275876,0.9889656,0.2102601,0.01612514,0.9133549,0.1473704,0.01937811,0.8976593,0.1511719,0.01541686,0.8863158,0.1546627,-0.09287285,1.410192,0.4198147
1,18,0.07605771,0.8602473,0.1282246,0.07605771,0.8602473,0.1282246,0.06046965,0.8803328,0.1284028,0.04383794,0.8987595,0.1271847,0.01932524,0.9196048,0.1318419,-0.004626505,0.934332,0.1505874,0.04158187,0.9455991,0.1649657,0.01707426,0.9662133,0.185286,-0.000272386,0.978284,0.1972884,0.04247482,0.9316365,0.1823862,0.00026153,0.9391073,0.1846112,-0.003363006,0.9232651,0.1623656,0.03784525,0.9132834,0.1910038,-0.000586636,0.9184439,0.1868744,-0.00184112,0.9058674,0.1634991,0.05222576,0.8688974,0.1619275,0.03180009,0.892694,0.1951011,0.002815299,0.899888,0.187899,-0.001608916,0.8935664,0.1691104,-0.02221141,0.9399462,0.1668804,-0.01369645,0.9895155,0.2112493,0.01525621,0.9139653,0.1485282,0.01845349,0.8982758,0.1523228,0.01453128,0.8869487,0.1557751,-0.09287285,1.410192,0.4198147
1,18,0.07367238,0.8610985,0.1309071,0.07367238,0.8610985,0.1309071,0.05809781,0.8811939,0.1311406,0.04152755,0.8996766,0.1299322,0.01700076,0.9205145,0.1345478,-0.00694944,0.9352766,0.1532679,0.03943646,0.9465153,0.1677214,0.01510928,0.9671592,0.1882275,-0.002101623,0.9792695,0.2003844,0.04040938,0.9325728,0.1851538,-0.00180044,0.9400147,0.1875359,-0.005430914,0.9241437,0.1653118,0.03581239,0.9142329,0.1938166,-0.002638757,0.9193617,0.1898294,-0.003933631,0.9067646,0.1664675,0.05001748,0.8698035,0.1647204,0.02977544,0.8936521,0.197969,0.000768416,0.9008083,0.190819,-0.003645159,0.8944293,0.1720472,-0.02451065,0.9408882,0.1695873,-0.01540781,0.9905161,0.2144457,0.01325944,0.9149287,0.1515137,0.01639008,0.8992236,0.1553098,0.01253498,0.8878098,0.1587614,-0.09287285,1.410192,0.4198147
1,18,0.07264426,0.8614796,0.1320763,0.07264426,0.8614796,0.1320763,0.05706271,0.8815693,0.132336,0.04052249,0.9000783,0.1311188,0.01597545,0.9209028,0.1356871,-0.008004695,0.9356663,0.1543677,0.03844138,0.9468859,0.1689458,0.01417632,0.9675114,0.1895438,-0.002977364,0.9796233,0.2017798,0.03945001,0.9329448,0.1863772,-0.0027657,0.940338,0.1888061,-0.006358899,0.924462,0.1665796,0.03487499,0.9146036,0.1950491,-0.003585994,0.919689,0.1911014,-0.0048692,0.9070934,0.1677379,0.04904547,0.8701779,0.1659306,0.02885295,0.8940209,0.1992133,-0.000162005,0.901135,0.1920535,-0.00453496,0.8947266,0.1732822,-0.02557773,0.9412627,0.1706796,-0.01623818,0.9908586,0.2158928,0.01239867,0.9153216,0.152823,0.01548772,0.8996018,0.1566076,0.01169707,0.8881253,0.1600507,-0.09287285,1.410192,0.4198147
1,18,0.0714357,0.8618258,0.1335251,0.0714357,0.8618258,0.1335251,0.05586418,0.881924,0.1337203,0.03936002,0.9004593,0.1324175,0.01486262,0.9213635,0.1368876,-0.009114392,0.9362351,0.1554863,0.03723039,0.9473318,0.1701607,0.01293658,0.9679658,0.190716,-0.004233174,0.9800828,0.2029245,0.03820988,0.9334291,0.1876244,-0.004023068,0.9407647,0.1899248,-0.007470667,0.9248483,0.1677041,0.03361448,0.9151096,0.1963315,-0.004840173,0.9201217,0.1922312,-0.005994186,0.90748,0.168886,0.04779875,0.8706117,0.1673301,0.02757659,0.8945394,0.200534,-0.001411997,0.9015771,0.1931941,-0.00563211,0.8950874,0.1744158,-0.02670775,0.9419223,0.1717447,-0.01752479,0.9913203,0.2170067,0.01140602,0.9157642,0.1540738,0.01445166,0.9000268,0.1578937,0.01073397,0.8884833,0.1613519,-0.09287285,1.410192,0.4198147
1,18,0.069322,0.8624666,0.1360662,0.069322,0.8624666,0.1360662,0.05375835,0.8825717,0.1361174,0.0373168,0.9011486,0.1346279,0.01290726,0.9222001,0.1388821,-0.0110785,0.93728,0.1573008,0.03504311,0.9481631,0.1721841,0.01066096,0.9687876,0.1926443,-0.006560482,0.980895,0.2047892,0.03596466,0.9343449,0.189718,-0.006325677,0.9414521,0.1916519,-0.009364776,0.9254451,0.1694366,0.03133565,0.9160698,0.1985,-0.007101811,0.9208077,0.1939386,-0.007862926,0.9080529,0.1706389,0.04558789,0.8714259,0.1697574,0.02527667,0.8955226,0.2027843,-0.00364507,0.9023342,0.1949819,-0.007473752,0.895647,0.176189,-0.02872416,0.9431494,0.1734374,-0.0199325,0.9921216,0.2188038,0.009814661,0.916532,0.1561197,0.01282573,0.9007369,0.1600149,0.009224329,0.8890623,0.163542,-0.09287285,1.410192,0.4198147
1,18,0.06855569,0.8627714,0.1374327,0.06855569,0.8627714,0.1374327,0.05314066,0.8829907,0.1373883,0.03685264,0.9016939,0.1357964,0.012626,0.9229774,0.1399402,-0.01121288,0.9383949,0.15827,0.03498067,0.9489423,0.1730801,0.01074507,0.9698146,0.1934629,-0.006399006,0.98208,0.2055587,0.03583527,0.9352274,0.1906982,-0.006422617,0.9425427,0.1925648,-0.009489574,0.9264235,0.1704346,0.03108926,0.9170422,0.1996035,-0.007320516,0.9219292,0.1949668,-0.008126147,0.9090432,0.1717409,0.0449552,0.8721158,0.1711132,0.02488765,0.8965673,0.204028,-0.003988177,0.9034918,0.1961552,-0.007849291,0.8966974,0.1774074,-0.02879459,0.9445307,0.1743772,-0.01971506,0.993446,0.2195141,0.009709746,0.9173873,0.1572297,0.01254922,0.9015756,0.1611968,0.008845329,0.8899319,0.1648517,-0.09287285,1.410192,0.4198147
1,18,0.0671275,0.8633391,0.1398509,0.0671275,0.8633391,0.1398509,0.05196879,0.8837501,0.1396325,0.03594921,0.902667,0.1378525,0.01204297,0.9243482,0.1417905,-0.01153662,0.94037,0.1599364,0.03477124,0.9503219,0.1746431,0.0107368,0.9715889,0.1948555,-0.006313801,0.9840977,0.2068335,0.03551617,0.9367955,0.1924113,-0.006693259,0.9444224,0.1941201,-0.009770803,0.9281001,0.1721407,0.03057317,0.9187726,0.2015368,-0.007788412,0.9238777,0.1967387,-0.008651242,0.9107599,0.1736449,0.04376831,0.8733581,0.1735057,0.02412964,0.8984288,0.2062127,-0.004666269,0.9055324,0.198208,-0.008587852,0.8985445,0.179544,-0.02900584,0.9469848,0.1759764,-0.01958162,0.9956803,0.2206561,0.009493623,0.9188792,0.1591604,0.01201186,0.9030465,0.1632549,0.008109543,0.8914676,0.1671649,-0.09287285,1.410192,0.4198147
1,18,0.06622521,0.8652718,0.1426376,0.06622521,0.8652718,0.1426376,0.0508571,0.8855268,0.1426928,0.03465355,0.9043087,0.1411663,0.010635,0.9257922,0.1454852,-0.01275377,0.9416989,0.1639762,0.03369522,0.9519871,0.1779319,0.009851314,0.9730008,0.198629,-0.00711862,0.985309,0.2109253,0.03493998,0.9385033,0.1957045,-0.007301018,0.9457033,0.1982702,-0.0106874,0.9293179,0.1763835,0.03036841,0.9204486,0.2049598,-0.008137263,0.925171,0.2009968,-0.009362392,0.9120349,0.1779298,0.04345444,0.8751169,0.1767439,0.02422992,0.9000491,0.209801,-0.004801556,0.9068472,0.2024049,-0.009036876,0.8998064,0.1838297,-0.03004551,0.9483472,0.1801936,-0.02028909,0.9967265,0.2249765,0.008385643,0.9202632,0.1630094,0.01116931,0.9045398,0.1671277,0.007491667,0.8929029,0.1711302,-0.09287285,1.410192,0.4198147
1,18,0.06447955,0.8685238,0.1475482,0.06447955,0.8685238,0.1475482,0.04880863,0.8885399,0.1480246,0.0323632,0.9071364,0.1468592,0.008203246,0.9283453,0.1517141,-0.01488888,0.944164,0.1706481,0.03175025,0.9548665,0.1835644,0.008249037,0.9755027,0.2050195,-0.008599639,0.9874875,0.2177927,0.0337702,0.9414737,0.2013346,-0.008469187,0.9480469,0.2052527,-0.01236748,0.9315406,0.1835427,0.02977678,0.9233874,0.2107935,-0.008909233,0.9275305,0.2081629,-0.01070783,0.9143537,0.1851567,0.04265805,0.8781517,0.1823304,0.02411303,0.9029152,0.2158986,-0.005256534,0.9092381,0.2094806,-0.00998304,0.9021136,0.1910564,-0.03199539,0.9510791,0.1869502,-0.02164599,0.9986327,0.2321744,0.006362125,0.9227036,0.1695519,0.009602375,0.9071947,0.1737263,0.006266367,0.8954816,0.1778616,-0.09287285,1.410192,0.4198147
